学号,薪资大小,地区水平A,地区水平B,地区水平C,地区水平D,地区水平E,地区水平F,相对高,相对中,相对低
33023321,0,0,0,0,0,0,0,0,0,0
33028963,0,0,0,0,0,0,0,0,0,0
33029233,0.710280374,1,0,0,0,0,0,0,1,0
33096936,0.77258567,1,0,0,0,0,0,1,0,0
33110272,0,0,0,0,0,0,0,0,0,0
33114233,0,0,0,0,0,0,0,0,0,0
33120893,0,0,0,0,0,0,0,0,0,0
33136271,0,0,0,0,0,0,0,0,0,0
33142093,0,0,0,0,0,0,0,0,0,0
33142221,0,0,0,0,0,0,0,0,0,0
33173717,0,0,0,0,0,0,0,0,0,0
33179394,0.598130841,1,0,0,0,0,0,0,1,0
33191267,0,0,0,0,0,0,0,0,0,0
33202806,0.256341789,1,0,0,0,0,0,0,0,1
33210162,0,0,0,0,0,0,0,0,0,0
33210481,0,0,0,0,0,0,0,0,0,0
33210929,0,0,0,0,0,0,0,0,0,0
33216298,0,0,0,0,0,0,0,0,0,0
33222644,0,0,0,0,0,0,0,0,0,0
33224288,0.598130841,1,0,0,0,0,0,0,1,0
33227244,0,0,0,0,0,0,0,0,0,0
33229141,0.386292835,1,0,0,0,0,0,0,1,0
33239114,0,0,0,0,0,0,0,0,0,0
33241712,0.46105919,1,0,0,0,0,0,0,1,0
33266293,0.598130841,1,0,0,0,0,0,0,1,0
33269280,0.598130841,1,0,0,0,0,0,0,1,0
33269732,0,0,0,0,0,0,0,0,0,0
33272933,0,0,0,0,0,0,0,0,0,0
33282984,0,0,0,0,0,0,0,0,0,0
33292732,0.256341789,1,0,0,0,0,0,0,0,1
33292951,0,0,0,0,0,0,0,0,0,0
33296392,0,0,0,0,0,0,0,0,0,0
33310188,0,0,0,0,0,0,0,0,0,0
33311939,0.827102804,1,0,0,0,0,0,1,0,0
33313383,0,0,0,0,0,0,0,0,0,0
33317870,0.77258567,1,0,0,0,0,0,1,0,0
33322296,0,0,0,0,0,0,0,0,0,0
33323011,0,0,0,0,0,0,0,0,0,0
33334912,0,0,0,0,0,0,0,0,0,0
33336221,0,0,0,0,0,0,0,0,0,0
33338238,0,0,0,0,0,0,0,0,0,0
33339212,0.256341789,0,1,0,0,0,0,0,0,1
33362222,0,0,0,0,0,0,0,0,0,0
33379183,0,0,0,0,0,0,0,0,0,0
33382928,0.635514019,1,0,0,0,0,0,0,1,0
33390204,0.735202492,1,0,0,0,0,0,0,1,0
33390232,0,0,0,0,0,0,0,0,0,0
33401714,0,0,0,0,0,0,0,0,0,0
33420634,0,0,0,0,0,0,0,0,0,0
33427293,0,0,0,0,0,0,0,0,0,0
33427612,0.174454829,1,0,0,0,0,0,0,0,1
33434286,0,0,0,0,0,0,0,0,0,0
33437872,0,0,0,0,0,0,0,0,0,0
33447913,0.234979973,1,0,0,0,0,0,0,0,1
33460224,0.386292835,1,0,0,0,0,0,0,1,0
33473123,0,0,0,0,0,0,0,0,0,0
33499139,0,0,0,0,0,0,0,0,0,0
33614249,0,0,0,0,0,0,0,0,0,0
33623113,0,0,0,0,0,0,0,0,0,0
33632198,0,0,0,0,0,0,0,0,0,0
33639409,0,0,0,0,0,0,0,0,0,0
33644223,0,0,0,0,0,0,0,0,0,0
33661173,0.256341789,1,0,0,0,0,0,0,0,1
33682222,0.386292835,1,0,0,0,0,0,0,1,0
33708671,0,0,0,0,0,0,0,0,0,0
33711149,0,0,0,0,0,0,0,0,0,0
33721222,0,0,0,0,0,0,0,0,0,0
33724423,0,0,0,0,0,0,0,0,0,0
33727863,0.845794393,1,0,0,0,0,0,1,0,0
33728902,0,0,0,0,0,0,0,0,0,0
33741203,0,0,0,0,0,0,0,0,0,0
33798259,0.822429907,1,0,0,0,0,0,1,0,0
33810119,0.498442367,1,0,0,0,0,0,0,1,0
33812081,0.386292835,1,0,0,0,0,0,0,1,0
33832121,0,0,0,0,0,0,0,0,0,0
33836494,0,0,0,0,0,0,0,0,0,0
33873291,0,0,0,0,0,0,0,0,0,0
33896012,0.735202492,1,0,0,0,0,0,0,1,0
33902288,0,0,0,0,0,0,0,0,0,0
33920221,0.386292835,1,0,0,0,0,0,0,1,0
33922474,0,0,0,0,0,0,0,0,0,0
33927123,0.85046729,1,0,0,0,0,0,1,0,0
33929435,0.386292835,0,1,0,0,0,0,0,1,0
33931771,0,0,0,0,0,0,0,0,0,0
33963817,0,0,0,0,0,0,0,0,0,0
33966496,0.386292835,0,1,0,0,0,0,0,1,0
33971882,0,0,0,0,0,0,0,0,0,0
33977282,0,0,0,0,0,0,0,0,0,0
33984109,0.386292835,1,0,0,0,0,0,0,1,0
34064896,0.386292835,0,0,0,0,1,0,0,1,0
34080732,0,0,0,0,0,0,0,0,0,0
34111211,0,0,0,0,0,0,0,0,0,0
34117295,0,0,0,0,0,0,0,0,0,0
34123843,0.598130841,1,0,0,0,0,0,0,1,0
34124901,0,0,0,0,0,0,0,0,0,0
34163883,0,0,0,0,0,0,0,0,0,0
34164189,0,0,0,0,0,0,0,0,0,0
34179138,0,0,0,0,0,0,0,0,0,0
34179314,0.386292835,1,0,0,0,0,0,0,1,0
34197612,0,0,0,0,0,0,0,0,0,0
34212360,0,0,0,0,0,0,0,0,0,0
34222436,0,0,0,0,0,0,0,0,0,0
34222912,0,0,0,0,0,0,0,0,0,0
34222925,0.77258567,1,0,0,0,0,0,1,0,0
34249631,0,0,0,0,0,0,0,0,0,0
34271328,0,0,0,0,0,0,0,0,0,0
34275692,0.174454829,1,0,0,0,0,0,0,0,1
34283199,0,0,0,0,0,0,0,0,0,0
34289714,0,0,0,0,0,0,0,0,0,0
34292111,0.666666667,1,0,0,0,0,0,0,1,0
34301967,0,0,0,0,0,0,0,0,0,0
34369299,0.735202492,1,0,0,0,0,0,0,1,0
34377297,0.666666667,1,0,0,0,0,0,0,1,0
34412292,0,0,0,0,0,0,0,0,0,0
34420304,0.256341789,1,0,0,0,0,0,0,0,1
34432232,0.256341789,0,0,0,0,1,0,0,0,1
34433849,0,0,0,0,0,0,0,0,0,0
34632227,0.822429907,1,0,0,0,0,0,1,0,0
34643284,0.822429907,1,0,0,0,0,0,1,0,0
34739921,0,0,0,0,0,0,0,0,0,0
34768890,0.386292835,1,0,0,0,0,0,0,1,0
34769792,0,0,0,0,0,0,0,0,0,0
34774439,0,0,0,0,0,0,0,0,0,0
34782169,0,0,0,0,0,0,0,0,0,0
34824420,0.323987539,0,1,0,0,0,0,0,1,0
34904764,0.882242991,1,0,0,0,0,0,1,0,0
34908216,0,0,0,0,0,0,0,0,0,0
34911277,0,0,0,0,0,0,0,0,0,0
34928111,0,0,0,0,0,0,0,0,0,0
34948626,0,0,0,0,0,0,0,0,0,0
34973611,0.355140187,0,1,0,0,0,0,0,1,0
35127267,0,0,0,0,0,0,0,0,0,0
35192919,0,0,0,0,0,0,0,0,0,0
35339383,0.256341789,1,0,0,0,0,0,0,0,1
35373392,0,0,0,0,0,0,0,0,0,0
35374298,0,0,0,0,0,0,0,0,0,0
35632629,0.822429907,1,0,0,0,0,0,1,0,0
35639988,0,0,0,0,0,0,0,0,0,0
35679232,0,0,0,0,0,0,0,0,0,0
35691836,0,0,0,0,0,0,0,0,0,0
35799338,0,0,0,0,0,0,0,0,0,0
35894744,0.85046729,1,0,0,0,0,0,1,0,0
36002427,0.660436137,0,0,0,0,1,0,1,0,0
36129395,0,0,0,0,0,0,0,0,0,0
36131313,0,0,0,0,0,0,0,0,0,0
36132829,0.386292835,1,0,0,0,0,0,0,1,0
36137432,0,0,0,0,0,0,0,0,0,0
36161992,0,0,0,0,0,0,0,0,0,0
36216274,0,0,0,0,0,0,0,0,0,0
36216693,0,0,0,0,0,0,0,0,0,0
36216913,0.598130841,1,0,0,0,0,0,0,1,0
36219302,0,0,0,0,0,0,0,0,0,0
36223297,0,0,0,0,0,0,0,0,0,0
36230129,0,0,0,0,0,0,0,0,0,0
36234722,0.386292835,1,0,0,0,0,0,0,1,0
36243721,0,0,0,0,0,0,0,0,0,0
36243926,0.666666667,1,0,0,0,0,0,0,1,0
36260902,0,0,0,0,0,0,0,0,0,0
36293122,0.598130841,1,0,0,0,0,0,0,1,0
36319919,0.77258567,1,0,0,0,0,0,1,0,0
36324367,0.822429907,1,0,0,0,0,0,1,0,0
36327290,0,0,0,0,0,0,0,0,0,0
36329031,0,0,0,0,0,0,0,0,0,0
36329079,0,0,0,0,0,0,0,0,0,0
36329127,0,0,0,0,0,0,0,0,0,0
36330229,0,0,0,0,0,0,0,0,0,0
36391206,0,0,0,0,0,0,0,0,0,0
36391992,0,0,0,0,0,0,0,0,0,0
36402831,0.256341789,1,0,0,0,0,0,0,0,1
36411371,0,0,0,0,0,0,0,0,0,0
36429360,0.256341789,0,1,0,0,0,0,0,0,1
36448124,0.473520249,1,0,0,0,0,0,0,1,0
36492412,0,0,0,0,0,0,0,0,0,0
36496182,0,0,0,0,0,0,0,0,0,0
36602662,0,0,0,0,0,0,0,0,0,0
36637114,0,0,0,0,0,0,0,0,0,0
36671623,0,0,0,0,0,0,0,0,0,0
36690231,0,0,0,0,0,0,0,0,0,0
36720392,0,0,0,0,0,0,0,0,0,0
36723382,0.666666667,1,0,0,0,0,0,0,1,0
36724746,0.735202492,1,0,0,0,0,0,0,1,0
36760922,0.990654206,1,0,0,0,0,0,1,0,0
36826902,0.598130841,1,0,0,0,0,0,0,1,0
36831811,0.174454829,1,0,0,0,0,0,0,0,1
36832433,0,0,0,0,0,0,0,0,0,0
36838160,0,0,0,0,0,0,0,0,0,0
36861723,0,0,0,0,0,0,0,0,0,0
36888029,0,0,0,0,0,0,0,0,0,0
36923631,0.256341789,1,0,0,0,0,0,0,0,1
36930286,0,0,0,0,0,0,0,0,0,0
37008287,0,0,0,0,0,0,0,0,0,0
37032779,0,0,0,0,0,0,0,0,0,0
37109199,0,0,0,0,0,0,0,0,0,0
37112928,0.666666667,0,0,0,0,1,0,1,0,0
37138107,0,0,0,0,0,0,0,0,0,0
37142193,0.251001335,0,1,0,0,0,0,0,0,1
37173309,0,0,0,0,0,0,0,0,0,0
37173622,0,0,0,0,0,0,0,0,0,0
37193918,0,0,0,0,0,0,0,0,0,0
37202218,0,0,0,0,0,0,0,0,0,0
37203119,0,0,0,0,0,0,0,0,0,0
37212339,0,0,0,0,0,0,0,0,0,0
37212692,0,0,0,0,0,0,0,0,0,0
37232014,0,0,0,0,0,0,0,0,0,0
37233272,0.386292835,1,0,0,0,0,0,0,1,0
37239111,0.598130841,1,0,0,0,0,0,0,1,0
37248732,0.280373832,1,0,0,0,0,0,0,1,0
37249223,0.739356179,1,0,0,0,0,0,0,1,0
37264260,0.174454829,1,0,0,0,0,0,0,0,1
37289294,0,0,0,0,0,0,0,0,0,0
37294398,0.398753894,0,1,0,0,0,0,0,1,0
37296298,0,0,0,0,0,0,0,0,0,0
37299254,0,0,0,0,0,0,0,0,0,0
37299864,0,0,0,0,0,0,0,0,0,0
37312322,0,0,0,0,0,0,0,0,0,0
37314969,0,0,0,0,0,0,0,0,0,0
37324782,0,0,0,0,0,0,0,0,0,0
37342872,0,0,0,0,0,0,0,0,0,0
37372612,0.598130841,0,1,0,0,0,0,0,1,0
37374732,0,0,0,0,0,0,0,0,0,0
37380444,0.386292835,1,0,0,0,0,0,0,1,0
37382241,0,0,0,0,0,0,0,0,0,0
37386940,0,0,0,0,0,0,0,0,0,0
37390873,0,0,0,0,0,0,0,0,0,0
37413091,0,0,0,0,0,0,0,0,0,0
37424283,0,0,0,0,0,0,0,0,0,0
37426132,0,0,0,0,0,0,0,0,0,0
37467031,0.256341789,1,0,0,0,0,0,0,0,1
37484240,0,0,0,0,0,0,0,0,0,0
37623197,0,0,0,0,0,0,0,0,0,0
37639278,0,0,0,0,0,0,0,0,0,0
37661720,0.323987539,1,0,0,0,0,0,0,1,0
37673209,0,0,0,0,0,0,0,0,0,0
37697719,0.323987539,1,0,0,0,0,0,0,1,0
37722493,0,0,0,0,0,0,0,0,0,0
37829486,0,0,0,0,0,0,0,0,0,0
37836363,0.256341789,0,0,1,0,0,0,0,0,1
37898271,0,0,0,0,0,0,0,0,0,0
37904193,0,0,0,0,0,0,0,0,0,0
37922216,0.666666667,1,0,0,0,0,0,0,1,0
37929335,0,0,0,0,0,0,0,0,0,0
37965192,0,0,0,0,0,0,0,0,0,0
37972332,0.598130841,1,0,0,0,0,0,0,1,0
37980882,0.256341789,1,0,0,0,0,0,0,0,1
37992102,0,0,0,0,0,0,0,0,0,0
37999393,0,0,0,0,0,0,0,0,0,0
38023204,0.323987539,1,0,0,0,0,0,0,1,0
38024387,0,0,0,0,0,0,0,0,0,0
38042602,0,0,0,0,0,0,0,0,0,0
38111133,0,0,0,0,0,0,0,0,0,0
38111919,0.386292835,0,0,1,0,0,0,0,1,0
38112191,0.112149533,1,0,0,0,0,0,0,0,1
38129892,0,0,0,0,0,0,0,0,0,0
38132042,0,0,0,0,0,0,0,0,0,0
38143029,0.256341789,0,0,0,1,0,0,0,1,0
38181182,0,0,0,0,0,0,0,0,0,0
38212603,0,0,0,0,0,0,0,0,0,0
38217691,0,0,0,0,0,0,0,0,0,0
38219971,0.174454829,0,0,1,0,0,0,0,0,1
38220629,0,0,0,0,0,0,0,0,0,0
38220790,0,0,0,0,0,0,0,0,0,0
38224213,0.256341789,0,0,1,0,0,0,0,0,1
38238866,0,0,0,0,0,0,0,0,0,0
38240243,0,0,0,0,0,0,0,0,0,0
38242243,0.174454829,1,0,0,0,0,0,0,0,1
38270312,0.598130841,0,1,0,0,0,0,0,1,0
38271868,0,0,0,0,0,0,0,0,0,0
38290649,0,0,0,0,0,0,0,0,0,0
38291961,0,0,0,0,0,0,0,0,0,0
38295173,0,0,0,0,0,0,0,0,0,0
38301691,0,0,0,0,0,0,0,0,0,0
38319426,0.386292835,1,0,0,0,0,0,0,1,0
38322767,0,0,0,0,0,0,0,0,0,0
38324090,0,0,0,0,0,0,0,0,0,0
38328302,0.112149533,1,0,0,0,0,0,0,0,1
38343262,0.666666667,1,0,0,0,0,0,0,1,0
38349313,0.598130841,1,0,0,0,0,0,0,1,0
38372233,0,0,0,0,0,0,0,0,0,0
38373631,0,0,0,0,0,0,0,0,0,0
38379121,0,0,0,0,0,0,0,0,0,0
38386428,0.635514019,1,0,0,0,0,0,0,1,0
38418323,0,0,0,0,0,0,0,0,0,0
38424323,0,0,0,0,0,0,0,0,0,0
38436783,0.635514019,1,0,0,0,0,0,0,1,0
38443117,0,0,0,0,0,0,0,0,0,0
38468229,0,0,0,0,0,0,0,0,0,0
38622626,0,0,0,0,0,0,0,0,0,0
38749916,0,0,0,0,0,0,0,0,0,0
38771238,0,0,0,0,0,0,0,0,0,0
38791993,0,0,0,0,0,0,0,0,0,0
38821143,0,0,0,0,0,0,0,0,0,0
38839828,0.822429907,1,0,0,0,0,0,1,0,0
38842279,0,0,0,0,0,0,0,0,0,0
38892742,0,0,0,0,0,0,0,0,0,0
38922601,0.386292835,1,0,0,0,0,0,0,1,0
38933320,0,0,0,0,0,0,0,0,0,0
38990625,0,0,0,0,0,0,0,0,0,0
39027928,0.598130841,1,0,0,0,0,0,0,1,0
39036218,0,0,0,0,0,0,0,0,0,0
39054422,0,0,0,0,0,0,0,0,0,0
39072141,0,0,0,0,0,0,0,0,0,0
39082039,0,0,0,0,0,0,0,0,0,0
39113928,0.087227414,1,0,0,0,0,0,0,0,1
39116287,0,0,0,0,0,0,0,0,0,0
39126127,0.814953271,1,0,0,0,0,0,1,0,0
39126478,0.822429907,1,0,0,0,0,0,1,0,0
39127718,0.874766355,1,0,0,0,0,0,1,0,0
39129312,0.234979973,1,0,0,0,0,0,0,0,1
39133393,0,0,0,0,0,0,0,0,0,0
39137219,0,0,0,0,0,0,0,0,0,0
39137912,0.697819315,1,0,0,0,0,0,0,1,0
39144123,0,0,0,0,0,0,0,0,0,0
39163010,0,0,0,0,0,0,0,0,0,0
39169287,0,0,0,0,0,0,0,0,0,0
39171633,0,0,0,0,0,0,0,0,0,0
39197221,0.85046729,1,0,0,0,0,0,1,0,0
39207816,0,0,0,0,0,0,0,0,0,0
39211313,0,0,0,0,0,0,0,0,0,0
39213245,0.498442367,1,0,0,0,0,0,0,1,0
39214922,0,0,0,0,0,0,0,0,0,0
39221728,0,0,0,0,0,0,0,0,0,0
39221902,0,0,0,0,0,0,0,0,0,0
39223102,0.822429907,1,0,0,0,0,0,1,0,0
39232205,0,0,0,0,0,0,0,0,0,0
39234306,0,0,0,0,0,0,0,0,0,0
39263172,0.666666667,0,1,0,0,0,0,1,0,0
39265329,0,0,0,0,0,0,0,0,0,0
39269223,0.598130841,1,0,0,0,0,0,0,1,0
39275226,0,0,0,0,0,0,0,0,0,0
39281949,0.256341789,1,0,0,0,0,0,0,0,1
39282367,0.174454829,0,1,0,0,0,0,0,0,1
39289214,0,0,0,0,0,0,0,0,0,0
39289281,0,0,0,0,0,0,0,0,0,0
39291328,0.822429907,0,1,0,0,0,0,1,0,0
39292272,0.174454829,1,0,0,0,0,0,0,0,1
39295928,0,0,0,0,0,0,0,0,0,0
39297466,0,0,0,0,0,0,0,0,0,0
39298367,0.386292835,0,1,0,0,0,0,0,1,0
39311947,0,0,0,0,0,0,0,0,0,0
39321332,0,0,0,0,0,0,0,0,0,0
39327913,0,0,0,0,0,0,0,0,0,0
39329328,0,0,0,0,0,0,0,0,0,0
39333927,0,0,0,0,0,0,0,0,0,0
39338238,0,0,0,0,0,0,0,0,0,0
39346311,0.386292835,1,0,0,0,0,0,0,1,0
39364833,0,0,0,0,0,0,0,0,0,0
39392790,0,0,0,0,0,0,0,0,0,0
39399012,0,0,0,0,0,0,0,0,0,0
39424612,0.666666667,1,0,0,0,0,0,0,1,0
39431728,0,0,0,0,0,0,0,0,0,0
39432709,0.386292835,1,0,0,0,0,0,0,1,0
39443126,0.598130841,1,0,0,0,0,0,0,1,0
39456314,0,0,0,0,0,0,0,0,0,0
39488246,0,0,0,0,0,0,0,0,0,0
39490329,0,0,0,0,0,0,0,0,0,0
39492194,0,0,0,0,0,0,0,0,0,0
39494070,0,0,0,0,0,0,0,0,0,0
39539329,0.473520249,1,0,0,0,0,0,0,1,0
39572717,0,0,0,0,0,0,0,0,0,0
39614874,0,0,0,0,0,0,0,0,0,0
39618937,0,0,0,0,0,0,0,0,0,0
39620289,0.598130841,1,0,0,0,0,0,0,1,0
39623739,0.666666667,1,0,0,0,0,0,0,1,0
39629126,0.386292835,1,0,0,0,0,0,0,1,0
39629216,0,0,0,0,0,0,0,0,0,0
39676416,0,0,0,0,0,0,0,0,0,0
39694789,0,0,0,0,0,0,0,0,0,0
39699322,0,0,0,0,0,0,0,0,0,0
39708721,0,0,0,0,0,0,0,0,0,0
39718111,0.386292835,1,0,0,0,0,0,0,1,0
39722392,0,0,0,0,0,0,0,0,0,0
39748062,0,0,0,0,0,0,0,0,0,0
39767922,0,0,0,0,0,0,0,0,0,0
39779972,0,0,0,0,0,0,0,0,0,0
39779978,0,0,0,0,0,0,0,0,0,0
39799267,0,0,0,0,0,0,0,0,0,0
39799304,0,0,0,0,0,0,0,0,0,0
39813240,0,0,0,0,0,0,0,0,0,0
39817331,0,0,0,0,0,0,0,0,0,0
39826071,0.498442367,1,0,0,0,0,0,0,1,0
39846736,0,0,0,0,0,0,0,0,0,0
39881230,0.174454829,1,0,0,0,0,0,0,0,1
39896143,0,0,0,0,0,0,0,0,0,0
39904274,0.598130841,1,0,0,0,0,0,0,1,0
39910683,0.841121495,1,0,0,0,0,0,1,0,0
39922239,0.666666667,1,0,0,0,0,0,0,1,0
39932201,0,0,0,0,0,0,0,0,0,0
39939233,0,0,0,0,0,0,0,0,0,0
39939292,0.386292835,0,1,0,0,0,0,0,1,0
39959629,0,0,0,0,0,0,0,0,0,0
40122241,0,0,0,0,0,0,0,0,0,0
40132940,0.234979973,0,0,1,0,0,0,0,0,1
40166643,0,0,0,0,0,0,0,0,0,0
40182692,0,0,0,0,0,0,0,0,0,0
40204822,0,0,0,0,0,0,0,0,0,0
40223281,0,0,0,0,0,0,0,0,0,0
40226229,0,0,0,0,0,0,0,0,0,0
40232921,0.256341789,1,0,0,0,0,0,0,0,1
40233347,0,0,0,0,0,0,0,0,0,0
40341217,0,0,0,0,0,0,0,0,0,0
40396881,0.174454829,1,0,0,0,0,0,0,0,1
40489311,0.498442367,1,0,0,0,0,0,0,1,0
40489842,0,0,0,0,0,0,0,0,0,0
40703442,0,0,0,0,0,0,0,0,0,0
40792919,0.598130841,0,0,1,0,0,0,0,1,0
40833332,0.386292835,0,1,0,0,0,0,0,1,0
40867828,0,0,0,0,0,0,0,0,0,0
40888439,0,0,0,0,0,0,0,0,0,0
40899416,0.386292835,0,0,1,0,0,0,0,1,0
40939838,0.386292835,0,0,1,0,0,0,0,1,0
41013317,0,0,0,0,0,0,0,0,0,0
41029919,0,0,0,0,0,0,0,0,0,0
41071486,0,0,0,0,0,0,0,0,0,0
41078431,0.598130841,1,0,0,0,0,0,0,1,0
41081892,0,0,0,0,0,0,0,0,0,0
41098379,0,0,0,0,0,0,0,0,0,0
41142811,0.174454829,0,0,1,0,0,0,0,0,1
41161710,0,0,0,0,0,0,0,0,0,0
41164321,0.660436137,1,0,0,0,0,0,0,1,0
41178238,0.174454829,1,0,0,0,0,0,0,0,1
41187321,0.747663551,1,0,0,0,0,0,0,1,0
41211322,0,0,0,0,0,0,0,0,0,0
41222964,0,0,0,0,0,0,0,0,0,0
41242419,0,0,0,0,0,0,0,0,0,0
41262279,0,0,0,0,0,0,0,0,0,0
41262319,0.174454829,1,0,0,0,0,0,0,0,1
41263727,0,0,0,0,0,0,0,0,0,0
41269103,0,0,0,0,0,0,0,0,0,0
41271982,0,0,0,0,0,0,0,0,0,0
41288422,0,0,0,0,0,0,0,0,0,0
41297393,0.174454829,0,1,0,0,0,0,0,0,1
41328292,0,0,0,0,0,0,0,0,0,0
41328723,0.598130841,1,0,0,0,0,0,0,1,0
41342312,0.735202492,1,0,0,0,0,0,0,1,0
41346992,0.386292835,1,0,0,0,0,0,0,1,0
41349689,0.498442367,1,0,0,0,0,0,0,1,0
41401726,0.666666667,1,0,0,0,0,0,0,1,0
41420294,0,0,0,0,0,0,0,0,0,0
41426349,0,0,0,0,0,0,0,0,0,0
41473963,0,0,0,0,0,0,0,0,0,0
41569129,0,0,0,0,0,0,0,0,0,0
41596143,0.598130841,1,0,0,0,0,0,0,1,0
41607982,0,0,0,0,0,0,0,0,0,0
41662772,0,0,0,0,0,0,0,0,0,0
41690327,0,0,0,0,0,0,0,0,0,0
41692234,0.77258567,1,0,0,0,0,0,1,0,0
41717199,0,0,0,0,0,0,0,0,0,0
41731398,0.598130841,1,0,0,0,0,0,0,1,0
41804213,0,0,0,0,0,0,0,0,0,0
41831932,0.731048806,1,0,0,0,0,0,0,1,0
41892939,0,0,0,0,0,0,0,0,0,0
41910912,0,0,0,0,0,0,0,0,0,0
41917884,0.836448598,1,0,0,0,0,0,1,0,0
41918911,0.386292835,0,0,0,1,0,0,0,1,0
41921132,0.256341789,0,0,1,0,0,0,0,0,1
41922273,0,0,0,0,0,0,0,0,0,0
41922337,0.735202492,1,0,0,0,0,0,0,1,0
41922721,0,0,0,0,0,0,0,0,0,0
41960918,0.386292835,0,1,0,0,0,0,0,1,0
41962356,0,0,0,0,0,0,0,0,0,0
41968199,0.743509865,1,0,0,0,0,0,0,1,0
41972837,0,0,0,0,0,0,0,0,0,0
41976719,0.386292835,0,1,0,0,0,0,0,1,0
41996613,0.666666667,1,0,0,0,0,0,0,1,0
42012943,0.822429907,1,0,0,0,0,0,1,0,0
42017949,0,0,0,0,0,0,0,0,0,0
42022631,0.448598131,1,0,0,0,0,0,0,1,0
42033492,0,0,0,0,0,0,0,0,0,0
42092201,0,0,0,0,0,0,0,0,0,0
42099383,0,0,0,0,0,0,0,0,0,0
42112693,0.245660881,1,0,0,0,0,0,0,0,1
42119171,0,0,0,0,0,0,0,0,0,0
42121691,0,0,0,0,0,0,0,0,0,0
42122782,0,0,0,0,0,0,0,0,0,0
42122809,0.386292835,0,0,1,0,0,0,0,1,0
42123941,0,0,0,0,0,0,0,0,0,0
42129983,0,0,0,0,0,0,0,0,0,0
42169370,0,0,0,0,0,0,0,0,0,0
42206292,0.174454829,1,0,0,0,0,0,0,0,1
42211984,0.889719626,1,0,0,0,0,0,1,0,0
42212441,0.735202492,1,0,0,0,0,0,0,1,0
42214108,0.822429907,0,1,0,0,0,0,1,0,0
42216037,0,0,0,0,0,0,0,0,0,0
42219738,0,0,0,0,0,0,0,0,0,0
42221294,0,0,0,0,0,0,0,0,0,0
42222712,0.386292835,1,0,0,0,0,0,0,1,0
42222997,0,0,0,0,0,0,0,0,0,0
42223963,0,0,0,0,0,0,0,0,0,0
42227283,0.598130841,1,0,0,0,0,0,0,1,0
42229217,0.256341789,1,0,0,0,0,0,0,0,1
42233413,0.598130841,1,0,0,0,0,0,0,1,0
42239229,0,0,0,0,0,0,0,0,0,0
42246036,0,0,0,0,0,0,0,0,0,0
42248406,0,0,0,0,0,0,0,0,0,0
42262131,0,0,0,0,0,0,0,0,0,0
42269182,0.256341789,1,0,0,0,0,0,0,0,1
42272227,0.666666667,1,0,0,0,0,0,0,1,0
42275919,0,0,0,0,0,0,0,0,0,0
42281379,0,0,0,0,0,0,0,0,0,0
42286646,0,0,0,0,0,0,0,0,0,0
42289523,0,0,0,0,0,0,0,0,0,0
42291622,0,0,0,0,0,0,0,0,0,0
42292720,0.897196262,1,0,0,0,0,0,1,0,0
42298839,0,0,0,0,0,0,0,0,0,0
42299621,0,0,0,0,0,0,0,0,0,0
42308248,0,0,0,0,0,0,0,0,0,0
42311282,0.635514019,1,0,0,0,0,0,0,1,0
42318710,0,0,0,0,0,0,0,0,0,0
42319222,0,0,0,0,0,0,0,0,0,0
42322211,0.822429907,0,1,0,0,0,0,1,0,0
42322948,0,0,0,0,0,0,0,0,0,0
42338223,0,0,0,0,0,0,0,0,0,0
42343262,0.635514019,1,0,0,0,0,0,0,1,0
42376183,0.666666667,1,0,0,0,0,0,0,1,0
42392239,0,0,0,0,0,0,0,0,0,0
42396972,0,0,0,0,0,0,0,0,0,0
42399162,0,0,0,0,0,0,0,0,0,0
42434323,0,0,0,0,0,0,0,0,0,0
42568693,0.386292835,1,0,0,0,0,0,0,1,0
42622221,0.211838006,0,0,0,1,0,0,0,0,1
42628112,0.598130841,1,0,0,0,0,0,0,1,0
42632429,0,0,0,0,0,0,0,0,0,0
42672021,0,0,0,0,0,0,0,0,0,0
42673394,0,0,0,0,0,0,0,0,0,0
42682237,0,0,0,0,0,0,0,0,0,0
42710819,0,0,0,0,0,0,0,0,0,0
42712213,0,0,0,0,0,0,0,0,0,0
42712934,0,0,0,0,0,0,0,0,0,0
42724328,0.598130841,1,0,0,0,0,0,0,1,0
42732121,0.598130841,1,0,0,0,0,0,0,1,0
42732212,0,0,0,0,0,0,0,0,0,0
42778264,0,0,0,0,0,0,0,0,0,0
42784122,0,0,0,0,0,0,0,0,0,0
42799294,0,0,0,0,0,0,0,0,0,0
42830301,0.386292835,1,0,0,0,0,0,0,1,0
42832791,0,0,0,0,0,0,0,0,0,0
42841321,0.256341789,0,1,0,0,0,0,0,0,1
42842232,0,0,0,0,0,0,0,0,0,0
42859427,0.174454829,1,0,0,0,0,0,0,0,1
42894278,0,0,0,0,0,0,0,0,0,0
42911238,0,0,0,0,0,0,0,0,0,0
42919942,0.735202492,1,0,0,0,0,0,0,1,0
42920964,0.598130841,0,1,0,0,0,0,0,1,0
42921287,0.666666667,0,1,0,0,0,0,1,0,0
42921747,0,0,0,0,0,0,0,0,0,0
42922312,0,0,0,0,0,0,0,0,0,0
42930429,0,0,0,0,0,0,0,0,0,0
42932202,0,0,0,0,0,0,0,0,0,0
